image,original_split,sample_kind,scene_group,assigned_split,objects,class_counts
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240421-105-323-L00000010830-CCD21_4_crop1.jpg,val,official,sat:01-pan-20240421-105-323-l00000010830,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240423-439-569-L00000011168-CCD16_5_crop1.jpg,val,official,sat:01-pan-20240423-439-569-l00000011168,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240423-439-569-L00000011327-CCD15_5_crop1.jpg,val,official,sat:01-pan-20240423-439-569-l00000011327,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240423-439-569-L00000011327-CCD16_5_crop1.jpg,val,official,sat:01-pan-20240423-439-569-l00000011327,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240423-439-569-L00000011327-CCD16_5_crop2.jpg,val,official,sat:01-pan-20240423-439-569-l00000011327,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240424-146-259-L00000010814-CCD11_5_crop1.jpg,val,official,sat:01-pan-20240424-146-259-l00000010814,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240429-304-323-L00000011120-CCD20_2_crop1.jpg,val,official,sat:01-pan-20240429-304-323-l00000011120,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240429-304-323-L00000011120-CCD20_4_crop1.jpg,val,official,sat:01-pan-20240429-304-323-l00000011120,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240429-304-323-L00000011120-CCD21_3_crop1.jpg,val,official,sat:01-pan-20240429-304-323-l00000011120,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240430-104-336-L00000011523-CCD22_6_crop3.jpg,val,official,sat:01-pan-20240430-104-336-l00000011523,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240430-104-336-L00000011523-CCD23_4_crop1.jpg,val,official,sat:01-pan-20240430-104-336-l00000011523,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240430-104-343-L00000011530-CCD26_4_crop1.jpg,val,official,sat:01-pan-20240430-104-343-l00000011530,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240430-104-348-L00000011535-CCD29_3_crop1.jpg,val,official,sat:01-pan-20240430-104-348-l00000011535,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240430-104-349-L00000011536-CCD22_4_crop1.jpg,val,official,sat:01-pan-20240430-104-349-l00000011536,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240430-227-632-L00000011561-CCD30_5_crop1.jpg,val,official,sat:01-pan-20240430-227-632-l00000011561,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240430-227-632-L00000011561-CCD30_6_crop2.jpg,val,official,sat:01-pan-20240430-227-632-l00000011561,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240430-297-348-L00000011339-CCD16_6_crop1.jpg,val,official,sat:01-pan-20240430-297-348-l00000011339,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240510-097-233-L00000012258-CCD1_2_crop2.jpg,val,official,sat:01-pan-20240510-097-233-l00000012258,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240510-097-233-L00000012258-CCD2_2_crop1.jpg,val,official,sat:01-pan-20240510-097-233-l00000012258,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240511-152-202-L00000012357-CCD23_5_crop1.jpg,val,official,sat:01-pan-20240511-152-202-l00000012357,train,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240511-152-202-L00000012357-CCD23_5_crop2.jpg,val,official,sat:01-pan-20240511-152-202-l00000012357,train,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-108-689-L00000012464-CCD29_5_crop2.jpg,val,official,sat:01-pan-20240513-108-689-l00000012464,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-108-689-L00000012464-CCD29_6_crop1.jpg,val,official,sat:01-pan-20240513-108-689-l00000012464,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-108-689-L00000012464-CCD29_6_crop2.jpg,val,official,sat:01-pan-20240513-108-689-l00000012464,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-139-166-L00000012468-CCD22_2_crop1.jpg,val,official,sat:01-pan-20240513-139-166-l00000012468,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop10.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop11.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop3.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop4.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop5.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop7.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop8.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD11_4_crop9.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD11_6_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD12_4_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD12_4_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD12_4_crop3.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD14_3_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD15_3_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,4,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD15_3_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,8,"[0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD15_3_crop3.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD15_3_crop4.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,7,"[0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD15_3_crop5.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,4,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD15_3_crop6.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,3,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD15_3_crop7.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,4,"[0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD15_3_crop8.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,7,"[0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD15_6_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD15_6_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD16_1_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD16_1_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD16_2_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD16_2_crop3.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD16_2_crop4.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD16_2_crop5.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD16_3_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD16_6_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD16_6_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD17_2_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD4_2_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD5_1_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD5_2_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD5_2_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD5_2_crop3.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,5,"[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD5_2_crop4.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD5_2_crop5.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD5_4_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD5_4_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD5_4_crop3.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_1_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_1_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,5,"[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_2_crop1.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_2_crop10.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_2_crop11.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/val/01-PAN-20240513-456-304-L00000012443-CCD6_2_crop2.jpg,val,official,sat:01-pan-20240513-456-304-l00000012443,calibration,4,"[0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
